Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Darius Morris,PG,21,LAL,19,0,169,18,42,0.429,4,9,0.444,14,33,0.424,0.476,6,9,0.667,2,14,16,21,2,0,19,16,46,0.214,19.1,0.0,-7.8,-2.0,8.8,0.1,0.214,-5.8,1.4,-0.2,5.2,0.6,29.2,5.3,0.5,17.6,-0.2,-0.2,-0.045,937195.0,1210142.0
Marcus Morris,PF,22,HOU,17,0,126,16,54,0.296,2,17,0.118,14,37,0.378,0.315,6,8,0.75,5,11,16,3,2,2,4,12,40,0.315,3.7,1.2,-9.3,-2.7,10.2,0.1,0.148,-6.6,4.6,-0.3,3.8,0.8,6.5,7.4,0.348,22.2,-0.2,-0.2,-0.083,1959960.0,2530777.0
Markieff Morris,PF,22,PHO,63,7,1227,174,436,0.399,43,124,0.347,131,312,0.42,0.448,76,106,0.717,69,210,279,65,41,42,70,179,467,0.284,8.2,2.5,-2.1,0.5,19.1,1.4,0.243,-2.6,6.4,0.1,12.1,1.7,12.7,12.8,0.484,20.4,0.0,1.5,0.059,2063040.0,2663878.0
Anthony Morrow,SG,26,NJN,62,18,1636,272,658,0.413,106,286,0.371,166,372,0.446,0.494,97,104,0.933,31,96,127,61,46,9,70,86,747,0.435,6.8,0.4,-1.9,-2.0,7.0,0.0,0.158,0.1,2.1,1.7,13.1,1.5,9.0,4.5,0.531,21.6,0.0,1.7,0.051,4000000.0,5164956.0
Timofey Mozgov,C,25,DEN,44,35,687,100,190,0.526,0,0,0.0,100,190,0.526,0.526,39,57,0.684,53,126,179,22,15,42,53,86,239,0.0,4.9,4.8,-2.5,0.4,20.8,0.8,0.3,-2.9,9.3,0.3,13.2,1.1,19.8,15.2,0.556,17.4,-0.1,1.1,0.074,2794621.0,3608524.0
Troy Murphy,PF,31,LAL,59,0,956,77,171,0.45,28,67,0.418,49,104,0.471,0.532,6,9,0.667,40,151,191,51,15,16,26,98,188,0.392,7.9,1.2,-1.1,0.9,16.9,0.9,0.053,-2.0,4.9,0.8,9.0,0.8,12.9,11.2,0.537,9.6,0.2,1.7,0.088,226619.0,292619.0
Gary Neal,SG,27,SAS,56,7,1206,212,486,0.436,83,198,0.419,129,288,0.448,0.522,50,64,0.781,12,106,118,117,27,2,60,75,557,0.407,15.1,0.1,-0.1,-0.8,9.9,0.9,0.132,0.7,1.2,1.6,14.2,1.2,10.5,5.6,0.542,21.7,0.6,2.5,0.101,972000.0,1255084.0
Jameer Nelson,PG,29,ORL,57,57,1706,259,606,0.427,87,231,0.377,172,375,0.459,0.499,71,88,0.807,29,152,181,325,38,5,135,130,676,0.381,34.0,0.2,-0.1,-0.9,10.4,1.2,0.145,0.8,1.9,2.3,14.6,1.2,17.3,6.1,0.524,21.4,0.8,3.5,0.099,8600000.0,11104657.0
Joakim Noah,C,26,CHI,64,64,1945,249,490,0.508,0,1,0.0,249,489,0.509,0.508,154,206,0.748,242,387,629,160,41,92,92,162,652,0.002,12.7,3.4,3.8,2.1,21.8,4.2,0.42,1.7,14.1,4.9,19.6,1.1,13.7,18.0,0.561,15.8,2.8,9.0,0.223,11050000.0,14268193.0
Steve Novak,PF,28,NYK,54,0,1020,161,337,0.478,133,282,0.472,28,55,0.509,0.675,22,26,0.846,9,95,104,12,16,9,21,59,477,0.837,2.0,0.7,4.1,-0.5,10.9,0.9,0.077,4.6,1.0,2.9,15.9,0.8,5.7,5.9,0.684,16.2,1.6,3.9,0.181,4054055.0,5234754.0
Dirk Nowitzki,PF,33,DAL,62,62,2079,473,1034,0.457,78,212,0.368,395,822,0.481,0.495,318,355,0.896,46,372,418,136,42,30,117,129,1342,0.205,12.6,1.2,3.7,0.1,19.9,2.6,0.343,3.7,2.5,5.0,21.7,1.1,9.0,11.3,0.564,29.2,3.0,7.6,0.175,20907128.0,26996104.0
Jermaine O'Neal,C,33,BOS,25,24,570,52,120,0.433,0,0,0.0,52,120,0.433,0.433,21,31,0.677,37,98,135,10,8,43,21,80,125,0.0,2.7,5.8,-2.5,2.1,19.4,1.2,0.258,-4.6,8.0,-0.1,9.4,0.7,13.6,14.0,0.468,13.0,-0.1,1.1,0.091,1352181.0,1745989.0
Lamar Odom,SF,32,DAL,50,4,1027,123,349,0.352,28,111,0.252,95,238,0.399,0.393,58,98,0.592,36,172,208,83,20,18,52,97,332,0.318,12.9,1.4,-3.1,0.1,18.7,1.2,0.281,-3.2,4.0,-0.9,9.2,1.0,11.7,11.4,0.423,20.1,-0.3,0.3,0.014,8200000.0,10588161.0
Emeka Okafor,C,29,NOH,27,27,781,114,214,0.533,0,0,0.0,114,214,0.533,0.533,38,74,0.514,70,143,213,24,16,26,37,73,266,0.0,5.3,2.8,-0.5,-0.1,21.4,0.9,0.346,-0.3,10.8,0.8,15.1,1.1,13.0,16.2,0.539,17.2,0.3,1.7,0.103,13543250.0,17487575.0
Daniel Orton,PF,21,ORL,16,2,187,17,30,0.567,0,1,0.0,17,29,0.586,0.567,11,25,0.44,19,20,39,5,8,9,7,30,45,0.033,4.3,3.8,-3.0,0.6,12.5,0.3,0.833,-3.6,11.6,0.2,12.7,2.3,14.6,12.0,0.549,12.0,0.0,0.5,0.129,762195.0,984176.0
Travis Outlaw,SF,27,SAC,39,5,500,60,175,0.343,16,60,0.267,44,115,0.383,0.389,31,46,0.674,19,42,61,16,19,21,20,34,167,0.343,4.8,3.1,-3.6,-1.0,9.7,0.2,0.263,-2.6,4.0,-0.3,9.6,1.9,9.3,6.7,0.428,18.7,-0.2,-0.1,-0.008,7000000.0,9038673.0
Zaza Pachulia,C,27,ATL,58,44,1640,169,339,0.499,0,0,0.0,169,339,0.499,0.499,117,158,0.741,154,303,457,79,55,29,81,172,455,0.0,7.4,1.4,-0.7,0.8,21.5,2.8,0.466,-1.5,11.1,2.3,14.0,1.8,16.5,16.4,0.557,14.0,0.5,5.0,0.147,5248750.0,6777391.0
Jannero Pargo,PG,32,ATL,50,0,671,105,253,0.415,53,138,0.384,52,115,0.452,0.52,19,20,0.95,9,64,73,96,20,2,49,64,282,0.545,24.1,0.2,-0.6,-0.6,11.1,0.8,0.079,0.0,1.6,0.6,13.6,1.6,15.8,6.4,0.539,21.8,0.2,1.3,0.095,696446.0,899277.0
Jeremy Pargo,PG,25,MEM,44,5,424,50,150,0.333,10,38,0.263,40,112,0.357,0.367,16,27,0.593,12,25,37,55,15,0,46,46,126,0.253,20.2,0.0,-7.6,-1.5,7.0,0.4,0.18,-6.1,3.2,-1.1,4.4,1.9,22.1,5.1,0.389,22.2,-0.6,-0.8,-0.085,1313845.0,1696487.0
Tony Parker,PG,29,SAS,60,60,1923,427,890,0.48,14,61,0.23,413,829,0.498,0.488,227,284,0.799,22,149,171,463,57,5,153,75,1095,0.069,40.3,0.2,2.7,-0.9,8.7,1.6,0.319,3.6,1.3,5.5,22.0,1.5,13.1,5.1,0.539,27.7,2.3,7.1,0.177,12500000.0,16140490.0
Chandler Parsons,SF,23,HOU,63,57,1804,248,549,0.452,60,178,0.337,188,371,0.507,0.506,43,78,0.551,90,210,300,134,73,29,81,142,599,0.324,11.7,1.2,0.8,0.7,13.6,1.8,0.142,0.1,5.7,1.6,13.3,2.1,12.2,9.6,0.513,16.7,1.3,3.4,0.09,888250.0,1146943.0
Patrick Patterson,PF,22,HOU,64,1,1483,225,511,0.44,0,3,0.0,225,508,0.443,0.44,40,57,0.702,112,174,286,53,27,36,49,113,490,0.006,5.7,1.8,-2.9,-0.9,13.7,1.1,0.112,-2.0,8.7,0.5,11.5,1.0,8.4,11.2,0.457,17.9,-0.3,1.6,0.052,2096760.0,2707418.0
Chris Paul,PG,26,LAC,60,60,2181,425,890,0.478,79,213,0.371,346,677,0.511,0.522,260,302,0.861,42,171,213,543,152,4,124,138,1189,0.239,43.8,0.2,9.2,2.4,9.4,2.3,0.339,6.7,2.3,10.4,27.0,3.8,10.8,5.8,0.581,24.3,6.1,12.7,0.278,17779457.0,22957532.0
Kendrick Perkins,C,27,OKC,65,65,1744,128,262,0.489,0,0,0.0,128,262,0.489,0.489,73,112,0.652,120,306,426,78,25,73,118,189,329,0.0,6.4,3.0,-2.1,0.9,18.8,2.1,0.427,-3.0,8.4,0.0,8.7,0.7,27.5,13.9,0.528,11.1,0.0,2.0,0.056,7800531.0,10072351.0
Johan Petro,C,26,NJN,59,10,920,109,260,0.419,1,1,1.0,108,259,0.417,0.421,31,37,0.838,68,156,224,45,21,23,38,122,250,0.004,8.2,1.9,-4.7,-0.9,20.3,0.6,0.142,-3.9,8.3,0.1,10.3,1.2,12.1,14.1,0.452,15.6,-0.6,0.7,0.034,3500000.0,4519337.0
Dexter Pittman,C,23,MIA,35,6,301,44,94,0.468,0,0,0.0,44,94,0.468,0.468,18,28,0.643,27,44,71,9,8,8,17,73,106,0.0,4.9,2.2,-6.0,-0.1,16.8,0.5,0.298,-5.9,11.1,0.1,10.4,1.4,13.8,14.1,0.498,19.0,-0.3,0.6,0.101,854389.0,1103220.0
Quincy Pondexter,SF,23,MEM,64,8,1002,108,239,0.452,22,73,0.301,86,166,0.518,0.498,33,53,0.623,55,71,126,27,27,5,30,90,271,0.305,4.1,0.4,-2.0,-0.1,8.5,0.9,0.222,-1.9,6.3,0.9,9.4,1.4,10.3,7.3,0.517,13.2,0.0,1.7,0.082,1234320.0,1593802.0
Ronnie Price,PG,28,PHO,36,8,517,49,130,0.377,13,44,0.295,36,86,0.419,0.427,20,25,0.8,18,38,56,67,34,3,46,72,131,0.338,18.7,0.4,-3.1,1.5,8.2,0.5,0.192,-4.7,4.0,-0.4,8.4,3.4,24.6,6.1,0.465,16.4,-0.2,0.1,0.008,1146337.0,1480195.0
Tayshaun Prince,SF,31,DET,63,63,2087,336,798,0.421,37,104,0.356,299,694,0.431,0.444,89,115,0.774,72,209,281,153,27,32,74,77,798,0.13,13.2,1.2,-1.5,-1.5,12.4,0.9,0.144,0.0,4.0,1.2,12.8,0.7,8.0,8.0,0.47,20.4,0.3,2.1,0.048,6764045.0,8734000.0
Joel Przybilla,C,32,POR,27,19,449,22,48,0.458,0,0,0.0,22,48,0.458,0.458,11,18,0.611,29,109,138,6,4,16,22,66,55,0.0,1.9,2.8,-5.5,-0.2,28.9,0.5,0.375,-5.3,7.4,-0.2,6.0,0.5,28.2,17.9,0.492,7.9,-0.4,0.3,0.034,1352181.0,1745989.0
Anthony Randolph,PF,22,MIN,34,5,517,94,200,0.47,0,1,0.0,94,199,0.472,0.47,64,84,0.762,42,81,123,19,13,35,40,56,252,0.005,6.6,4.8,-0.8,0.6,17.5,0.6,0.42,-1.4,9.0,0.5,17.6,1.3,14.4,13.2,0.532,23.8,0.2,1.1,0.099,1674641.0,2162362.0
Zach Randolph,PF,30,MEM,28,8,735,132,285,0.463,2,8,0.25,130,277,0.469,0.467,58,88,0.659,78,147,225,48,21,4,40,57,324,0.028,11.2,0.4,0.3,-0.7,23.9,1.1,0.309,1.0,12.1,1.0,17.9,1.5,11.0,17.9,0.5,22.4,0.4,2.1,0.135,16500000.0,21305447.0
Jason Richardson,SG,31,ORL,54,54,1591,243,596,0.408,102,277,0.368,141,319,0.442,0.493,41,69,0.594,36,158,194,107,53,22,60,91,629,0.465,12.0,1.1,0.7,0.4,11.6,1.6,0.116,0.3,2.6,1.2,13.3,1.8,8.7,7.0,0.502,20.2,1.1,2.8,0.084,5799625.0,7488703.0
Quentin Richardson,SF,31,ORL,48,3,866,74,197,0.376,42,121,0.347,32,76,0.421,0.482,25,30,0.833,15,108,123,38,28,6,29,74,215,0.614,7.0,0.5,-1.6,1.0,14.6,0.9,0.152,-2.5,2.0,0.4,8.7,1.7,12.1,8.2,0.511,13.0,0.1,1.3,0.07,2706940.0,3495306.0
Luke Ridnour,SG,30,MIN,53,53,1750,242,550,0.44,49,152,0.322,193,398,0.485,0.485,106,119,0.891,19,122,141,252,56,16,96,136,639,0.276,24.0,0.7,-0.5,0.2,7.8,0.9,0.216,-0.6,1.2,2.4,13.6,1.6,13.7,4.5,0.53,17.8,0.7,3.3,0.09,4000000.0,5164956.0
Nate Robinson,PG,27,GSW,51,9,1192,205,484,0.424,66,181,0.365,139,303,0.459,0.492,94,113,0.832,15,85,100,231,59,2,75,118,570,0.374,31.8,0.1,0.4,-1.1,8.1,0.4,0.233,1.5,1.4,2.4,18.0,2.6,12.3,4.8,0.534,23.6,0.7,2.8,0.111,1146337.0,1480195.0
Rajon Rondo,PG,25,BOS,53,53,1957,256,572,0.448,10,42,0.238,246,530,0.464,0.456,108,181,0.597,62,195,257,620,95,3,193,99,630,0.073,52.5,0.1,2.2,0.6,11.2,3.4,0.316,1.5,3.9,1.5,17.5,2.6,22.8,7.7,0.483,20.7,2.1,4.9,0.121,11000000.0,14203631.0
Derrick Rose,PG,23,CHI,39,39,1375,302,695,0.435,54,173,0.312,248,522,0.475,0.473,194,239,0.812,26,105,131,307,35,28,119,52,852,0.249,40.3,1.4,6.4,0.3,8.4,2.0,0.344,6.1,2.1,4.1,23.0,1.4,12.9,5.3,0.532,30.5,2.9,6.0,0.211,16402500.0,21179551.0
Ricky Rubio,PG,21,MIN,41,31,1404,139,389,0.357,32,94,0.34,107,295,0.363,0.398,126,157,0.803,21,150,171,336,91,8,131,97,436,0.242,37.4,0.4,1.0,1.4,11.9,1.5,0.404,-0.4,1.6,0.5,14.6,3.3,22.2,6.7,0.476,18.7,1.1,2.0,0.07,3741120.0,4830680.0
Brandon Rush,SF,26,GSW,65,1,1717,235,469,0.501,99,219,0.452,136,250,0.544,0.607,65,82,0.793,33,218,251,88,35,58,68,64,634,0.467,7.9,2.6,1.7,-0.4,14.4,0.6,0.175,2.1,2.2,2.9,15.2,1.1,11.9,8.3,0.628,15.4,1.6,3.5,0.099,4000000.0,5164956.0
John Salmons,SF,32,SAC,46,32,1250,141,345,0.409,33,112,0.295,108,233,0.464,0.457,29,45,0.644,20,114,134,93,37,7,45,77,344,0.325,11.1,0.4,-3.4,-0.7,10.5,0.1,0.13,-2.7,1.7,0.3,9.0,1.5,11.0,5.9,0.471,14.2,-0.5,0.4,0.014,8080000.0,10433213.0
Samardo Samuels,C,23,CLE,54,0,825,105,231,0.455,0,0,0.0,105,231,0.455,0.455,82,117,0.701,63,117,180,20,20,20,56,113,292,0.0,4.2,1.8,-5.3,-1.3,16.8,0.5,0.506,-4.0,8.4,0.2,11.1,1.3,16.5,12.4,0.517,18.4,-0.7,0.7,0.039,346781.0,447777.0
Larry Sanders,PF,23,MIL,52,0,643,84,184,0.457,0,2,0.0,84,182,0.462,0.457,18,38,0.474,62,98,160,33,32,76,43,133,186,0.011,7.8,8.9,-1.9,3.1,17.3,1.2,0.207,-5.0,10.3,-0.3,13.3,2.5,17.6,13.7,0.463,16.7,0.0,1.0,0.072,1991760.0,2571838.0
Luis Scola,PF,31,HOU,66,66,2067,436,888,0.491,0,3,0.0,436,885,0.493,0.491,153,198,0.773,122,306,428,140,35,24,153,214,1025,0.003,12.0,0.9,-1.9,-0.9,17.3,1.6,0.223,-1.0,6.8,1.8,15.4,0.9,13.6,12.0,0.526,24.8,0.0,3.4,0.08,4500000.0,5810576.0
Thabo Sefolosha,SG,27,OKC,42,42,914,67,155,0.432,31,71,0.437,36,84,0.429,0.532,38,43,0.884,21,107,128,47,37,17,40,78,203,0.458,7.4,1.4,0.4,1.7,12.5,1.0,0.277,-1.3,2.8,0.8,9.8,2.1,18.7,8.0,0.584,10.6,0.6,1.8,0.095,3600000.0,4648461.0
Josh Selby,PG,20,MEM,28,0,237,25,72,0.347,2,15,0.133,23,57,0.404,0.361,11,14,0.786,2,13,15,30,7,0,29,17,63,0.208,19.3,0.0,-8.8,-2.0,6.5,0.2,0.194,-6.8,1.0,-0.7,3.3,1.6,27.1,3.7,0.403,20.5,-0.4,-0.5,-0.105,762195.0,984176.0
Ramon Sessions,PG,25,TOT,64,23,1707,242,565,0.428,43,97,0.443,199,468,0.425,0.466,194,248,0.782,33,181,214,354,44,3,141,100,721,0.172,35.5,0.1,-0.4,-1.4,12.0,0.8,0.439,1.0,2.2,2.9,16.7,1.4,17.3,7.1,0.535,21.6,0.7,3.7,0.104,5000000.0,6456196.0
Iman Shumpert,PG,21,NYK,59,35,1705,214,534,0.401,48,157,0.306,166,377,0.44,0.446,87,109,0.798,42,144,186,164,101,8,111,173,563,0.294,15.6,0.4,-1.4,1.6,9.9,2.5,0.204,-3.0,2.8,-0.1,10.8,3.1,16.0,6.3,0.484,18.2,0.2,2.4,0.068,1680360.0,2169746.0
Chris Singleton,SF,22,WAS,66,51,1431,116,312,0.372,44,127,0.346,72,185,0.389,0.442,30,44,0.682,43,190,233,49,70,30,38,176,306,0.407,5.0,1.6,-2.2,1.2,15.1,1.5,0.141,-3.5,3.4,0.1,8.3,2.5,10.3,9.2,0.462,11.5,-0.1,1.5,0.052,1596360.0,2061282.0
Donald Sloan,PG,24,TOT,33,11,669,79,198,0.399,2,25,0.08,77,173,0.445,0.404,23,30,0.767,18,49,67,105,13,3,49,37,183,0.126,26.5,0.3,-5.3,-2.1,8.6,0.1,0.152,-3.3,3.0,-0.4,8.9,1.0,18.8,5.7,0.433,17.6,-0.6,-0.3,-0.024,300395.0,387881.0
Greg Smith,C,21,HOU,8,0,69,7,11,0.636,0,0,0.0,7,11,0.636,0.636,0,0,0.0,5,15,20,1,2,5,1,17,14,0.0,2.2,5.4,-0.8,3.4,25.5,0.1,0.0,-4.2,8.3,0.1,12.3,1.5,8.3,16.8,0.636,7.9,0.0,0.2,0.165,762195.0,984176.0
Jason Smith,PF,25,NOH,40,29,947,181,348,0.52,1,9,0.111,180,339,0.531,0.522,33,47,0.702,72,124,196,34,21,41,40,102,396,0.026,6.8,3.6,-0.4,-0.2,15.3,1.0,0.135,-0.2,9.2,1.2,16.6,1.2,9.8,12.3,0.537,20.4,0.4,2.2,0.11,2500000.0,3228098.0
Josh Smith,PF,26,ATL,66,66,2329,504,1101,0.458,28,109,0.257,476,992,0.48,0.47,203,322,0.63,136,496,632,257,93,115,164,172,1239,0.099,20.6,3.8,3.8,2.1,24.8,4.9,0.292,1.7,6.9,1.9,21.1,2.1,11.7,15.9,0.499,28.4,3.3,6.8,0.139,13200000.0,17044358.0
Nolan Smith,PG,23,POR,44,4,541,67,180,0.372,13,45,0.289,54,135,0.4,0.408,20,28,0.714,17,39,56,62,18,3,42,55,167,0.25,18.2,0.4,-5.5,-1.3,8.6,0.3,0.156,-4.2,3.6,-0.6,7.8,1.8,17.9,6.0,0.434,19.8,-0.5,-0.3,-0.029,1404960.0,1814139.0
Marreese Speights,PF,24,MEM,60,54,1345,221,488,0.453,0,3,0.0,221,485,0.456,0.453,84,109,0.771,133,241,374,48,21,29,74,147,526,0.006,6.0,1.8,-3.0,-1.2,21.4,1.7,0.223,-1.8,11.3,0.9,14.1,0.8,12.1,16.2,0.491,20.5,-0.4,2.7,0.096,4200000.0,5423204.0
Tiago Splitter,C,27,SAS,59,2,1121,212,343,0.618,0,0,0.0,212,343,0.618,0.618,125,181,0.691,93,213,306,65,21,47,87,134,549,0.0,9.2,3.0,2.0,1.1,21.4,1.6,0.528,0.9,9.7,3.0,20.5,1.0,17.1,15.7,0.649,20.7,1.1,4.6,0.197,3944000.0,5092647.0
Jerry Stackhouse,SF,37,ATL,30,0,273,37,100,0.37,13,38,0.342,24,62,0.387,0.435,21,23,0.913,6,17,23,14,10,3,13,12,108,0.38,8.3,0.8,-1.3,0.0,7.2,0.3,0.23,-1.2,2.6,0.0,11.5,1.9,10.6,4.9,0.49,21.2,0.0,0.3,0.06,1352181.0,1745989.0
Lance Stephenson,SG,21,IND,42,1,442,47,125,0.376,4,30,0.133,43,95,0.453,0.392,8,17,0.471,12,41,53,46,21,5,36,30,106,0.24,16.5,0.9,-3.7,0.6,10.4,0.5,0.136,-4.3,3.1,-0.8,7.0,2.5,21.4,6.7,0.4,17.3,-0.2,-0.3,-0.031,915243.0,1181797.0
DeShawn Stevenson,SF,30,NJN,51,30,960,49,172,0.285,41,145,0.283,8,27,0.296,0.404,9,16,0.563,7,94,101,41,19,4,19,59,148,0.843,6.5,0.3,-4.4,-0.6,11.7,0.1,0.093,-3.9,0.8,-0.3,4.3,1.1,9.6,6.1,0.413,9.4,-0.6,-0.3,-0.014,2240450.0,2892956.0
Greg Stiemsma,C,26,BOS,55,3,766,66,121,0.545,0,0,0.0,66,121,0.545,0.545,29,41,0.707,48,129,177,28,37,85,33,144,161,0.0,5.6,8.5,1.4,5.5,19.0,2.2,0.339,-4.0,7.7,0.6,13.6,2.6,19.2,13.6,0.579,10.8,0.7,2.7,0.17,2575000.0,3324941.0
Julyan Stone,SG,23,DEN,22,2,179,13,31,0.419,2,11,0.182,11,20,0.55,0.452,8,11,0.727,5,20,25,37,8,6,11,18,36,0.355,28.3,2.6,2.7,2.7,12.6,0.2,0.355,0.0,3.4,0.2,13.0,2.3,23.5,8.1,0.502,11.7,0.2,0.4,0.101,762195.0,984176.0
Rodney Stuckey,SG,25,DET,55,48,1644,256,597,0.429,33,104,0.317,223,493,0.452,0.456,267,320,0.834,38,104,142,210,44,10,106,124,812,0.174,22.7,0.5,0.6,-1.0,7.8,0.7,0.536,1.7,2.7,3.8,17.6,1.4,12.6,5.2,0.55,23.7,1.1,4.5,0.131,8500000.0,10975533.0
DaJuan Summers,SF,24,NOH,15,6,209,28,65,0.431,5,16,0.313,23,49,0.469,0.469,7,9,0.778,8,15,23,10,7,0,8,31,68,0.246,8.1,0.0,-3.2,-0.2,8.4,0.1,0.138,-3.1,4.6,0.1,9.0,1.8,10.4,6.6,0.493,17.4,-0.1,0.2,0.049,177024.0,228580.0
Jeff Teague,PG,23,ATL,66,66,2183,320,672,0.476,51,149,0.342,269,523,0.514,0.514,140,185,0.757,21,138,159,321,106,37,134,145,831,0.222,24.3,1.3,1.3,1.3,7.4,3.0,0.275,0.0,1.1,3.0,15.8,2.6,15.1,4.3,0.551,19.1,1.8,6.0,0.131,2433076.0,3141683.0
Sebastian Telfair,PG,26,PHO,60,1,895,141,342,0.412,33,105,0.314,108,237,0.456,0.461,53,67,0.791,20,71,91,138,41,12,68,120,368,0.307,24.5,1.0,-1.3,0.4,8.9,0.7,0.196,-1.7,2.5,0.4,13.2,2.4,15.5,5.7,0.495,22.3,0.1,1.1,0.058,1567500.0,2024017.0
Jason Terry,SG,34,DAL,63,1,2000,357,830,0.43,138,365,0.378,219,465,0.471,0.513,98,111,0.883,16,133,149,226,73,11,127,69,950,0.44,19.9,0.4,1.4,-0.3,7.4,1.8,0.134,1.7,0.9,2.0,15.7,1.9,12.6,4.2,0.54,23.3,1.7,3.8,0.092,5000000.0,6456196.0
Hasheem Thabeet,C,24,TOT,20,3,139,11,21,0.524,0,0,0.0,11,21,0.524,0.524,13,20,0.65,16,26,42,0,1,10,8,20,35,0.0,0.0,5.5,-3.9,-0.4,22.2,0.2,0.952,-3.4,13.1,0.1,12.4,0.4,21.2,17.6,0.587,12.4,-0.1,0.3,0.102,885120.0,1142901.0
Isaiah Thomas,PG,22,SAC,65,37,1656,256,571,0.448,83,219,0.379,173,352,0.491,0.521,154,185,0.832,48,120,168,266,53,8,105,121,749,0.384,25.6,0.4,0.8,-1.6,8.4,0.0,0.324,2.4,3.0,4.2,17.6,1.6,13.9,5.6,0.574,19.8,1.2,4.3,0.124,762195.0,984176.0
Kurt Thomas,C,39,POR,53,3,803,73,157,0.465,0,0,0.0,73,157,0.465,0.465,14,20,0.7,39,149,188,46,24,31,31,123,160,0.0,8.7,3.0,-1.9,2.1,22.1,0.9,0.127,-4.0,5.5,0.2,9.5,1.6,15.8,13.7,0.483,11.2,0.0,1.1,0.067,1352181.0,1745989.0
Lance Thomas,PF,23,NOH,42,10,630,57,126,0.452,0,1,0.0,57,125,0.456,0.452,52,62,0.839,49,77,126,12,10,7,24,78,166,0.008,3.0,0.9,-4.3,-1.0,14.3,0.4,0.492,-3.3,9.4,0.7,10.1,0.9,13.5,11.9,0.541,13.3,-0.4,1.2,0.088,762195.0,984176.0
Malcolm Thomas,PF,23,SAS,3,0,15,0,3,0.0,0,0,0.0,0,3,0.0,0.0,1,2,0.5,1,2,3,1,1,1,0,0,1,0.0,8.1,4.8,-2.0,0.4,15.0,0.0,0.667,-2.5,7.8,0.0,7.1,3.4,0.0,11.5,0.129,11.8,0.0,0.0,-0.028,179340.0,231570.0
Tyrus Thomas,PF,25,CHA,54,30,1013,120,327,0.367,1,3,0.333,119,324,0.367,0.369,63,83,0.759,49,151,200,35,36,60,53,144,304,0.009,6.0,4.4,-6.0,-0.1,17.7,0.8,0.254,-5.9,5.4,-1.5,9.0,1.9,12.7,11.3,0.418,19.0,-1.0,-0.6,-0.029,8000000.0,10329913.0
Trey Thompkins,C,21,LAC,24,0,119,24,61,0.393,4,13,0.308,20,48,0.417,0.426,5,7,0.714,4,20,24,3,3,3,6,10,57,0.213,4.5,2.1,-5.7,-2.5,20.2,0.1,0.115,-3.2,4.0,-0.1,12.0,1.4,8.6,12.0,0.445,27.2,-0.1,0.0,0.004,762195.0,984176.0
Jason Thompson,PF,25,SAC,64,47,1657,237,443,0.535,0,2,0.0,237,441,0.537,0.535,109,181,0.602,166,277,443,79,43,44,68,149,583,0.005,7.5,1.9,-0.9,-1.1,19.3,0.8,0.409,0.2,10.5,3.1,16.4,1.3,11.5,14.7,0.558,15.5,0.5,3.9,0.114,5250000.0,6779006.0
Klay Thompson,SG,21,GSW,66,29,1608,318,718,0.443,111,268,0.414,207,450,0.46,0.52,79,91,0.868,24,137,161,133,49,20,103,155,826,0.373,14.2,1.0,-1.4,-1.7,9.6,0.3,0.127,0.3,1.7,1.4,14.9,1.6,12.0,5.7,0.545,24.7,0.2,1.7,0.05,2222160.0,2869340.0
Tristan Thompson,PF,20,CLE,60,25,1424,194,442,0.439,0,2,0.0,194,440,0.441,0.439,106,192,0.552,187,202,389,27,27,62,81,134,494,0.005,3.3,3.3,-4.7,-2.3,16.8,0.9,0.434,-2.4,14.4,0.3,13.3,1.0,13.3,15.5,0.469,19.2,-1.0,1.1,0.038,4006080.0,5172807.0
Marcus Thornton,SG,24,SAC,51,51,1780,352,803,0.438,107,310,0.345,245,493,0.497,0.505,141,163,0.865,84,104,188,98,71,12,84,111,952,0.386,9.4,0.5,1.1,-1.4,6.7,0.1,0.203,2.4,4.9,3.7,17.4,2.0,8.8,5.8,0.544,23.4,1.4,3.8,0.103,7632500.0,9855383.0
Jamaal Tinsley,PG,33,UTA,37,1,507,57,141,0.404,10,37,0.27,47,104,0.452,0.44,13,17,0.765,6,39,45,123,17,8,52,47,137,0.262,36.3,1.3,-3.2,-1.5,8.9,0.3,0.121,-1.7,1.3,-0.2,10.9,1.8,25.9,5.1,0.461,17.8,-0.2,0.1,0.006,1352181.0,1745989.0
Anthony Tolliver,SF,26,MIN,51,0,882,71,182,0.39,25,101,0.248,46,81,0.568,0.459,41,55,0.745,50,103,153,22,18,19,35,86,208,0.555,3.8,1.5,-2.6,0.1,13.0,0.6,0.302,-2.8,6.2,0.3,8.3,1.0,14.5,9.6,0.504,12.2,-0.2,0.9,0.049,915852.0,1182584.0
Ronny Turiaf,C,29,TOT,17,5,279,19,33,0.576,0,1,0.0,19,32,0.594,0.576,13,22,0.591,20,50,70,10,14,17,14,39,51,0.03,5.1,4.9,-0.2,2.6,20.6,0.6,0.667,-2.8,8.9,0.2,12.3,2.6,24.7,14.8,0.597,9.4,0.1,0.8,0.137,1146337.0,1480195.0
