Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,SalaryAdj
Marcus Thornton,SG,25,SAC,72,8,1726,332,774,0.429,141,379,0.372,191,395,0.484,0.52,111,126,0.881,50,131,181,91,61,4,68,105,916,0.49,9.0,0.2,0.3,-2.0,9.0,0.1,0.163,2.3,3.2,3.1,16.3,1.8,7.6,6.0,0.552,23.1,1.0,3.2,0.089,8165000.0,10361190.0
Jamaal Tinsley,PG,34,UTA,66,32,1221,86,234,0.368,39,127,0.307,47,107,0.439,0.451,18,26,0.692,17,98,115,290,64,14,106,106,229,0.543,34.1,0.9,-1.5,0.3,9.5,1.0,0.111,-1.8,1.6,-0.2,10.6,2.8,30.2,5.5,0.467,13.1,0.2,0.9,0.035,139951.0,177594.0
Ronny Turiaf,C,30,LAC,65,0,701,49,97,0.505,0,0,0.0,49,97,0.505,0.505,23,63,0.365,45,107,152,35,19,35,29,80,121,0.0,6.8,4.2,-1.7,1.5,17.9,1.0,0.649,-3.2,7.8,0.1,9.4,1.4,18.9,12.9,0.485,10.0,0.1,1.1,0.075,1600000.0,2030361.0
Evan Turner,SF,24,PHI,82,82,2892,441,1053,0.419,58,159,0.365,383,894,0.428,0.446,154,208,0.74,56,461,517,354,71,17,187,197,1094,0.151,19.7,0.5,-2.3,-0.2,18.5,2.9,0.198,-2.2,2.1,-0.7,12.1,1.3,14.0,10.1,0.478,21.2,-0.3,2.1,0.035,6679866.0,8476590.0
Jeremy Tyler,C,21,TOT,21,0,68,9,24,0.375,0,0,0.0,9,24,0.375,0.375,4,6,0.667,6,14,20,1,1,2,6,10,22,0.0,2.3,2.3,-8.9,-1.6,22.3,0.1,0.25,-7.3,10.0,-0.2,6.2,0.7,18.4,16.3,0.413,21.5,-0.1,-0.1,-0.049,556584.0,706291.0
Ekpe Udoh,C,25,MIL,76,9,1312,117,269,0.435,0,1,0.0,117,268,0.437,0.435,89,119,0.748,113,138,251,43,39,85,43,139,323,0.004,4.7,4.7,-1.7,1.1,11.7,1.5,0.442,-2.8,8.9,1.1,12.0,1.5,11.8,10.3,0.503,12.1,0.1,2.7,0.098,4469547.0,5671748.0
Beno Udrih,SG-PG,30,TOT,66,9,1457,210,476,0.441,34,102,0.333,176,374,0.471,0.477,84,103,0.816,34,107,141,302,41,3,108,90,538,0.214,32.3,0.2,-1.4,-1.4,8.2,0.7,0.216,0.0,2.5,1.5,14.2,1.5,17.2,5.3,0.516,19.3,0.2,2.2,0.071,1272279.0,1614490.0
Jarvis Varnado,PF,24,TOT,13,0,58,3,7,0.429,0,0,0.0,3,7,0.429,0.429,2,4,0.5,2,7,9,3,1,2,6,10,8,0.0,7.2,2.8,-9.5,0.0,14.0,0.1,0.571,-9.4,4.4,-0.1,1.2,0.9,40.7,9.4,0.457,12.1,-0.1,-0.1,-0.059,310908.0,394534.0
Charlie Villanueva,PF,28,DET,69,0,1092,175,464,0.377,90,259,0.347,85,205,0.415,0.474,27,49,0.551,49,192,241,54,31,39,39,96,467,0.558,8.4,2.8,0.0,-0.5,20.6,1.1,0.106,0.5,5.1,0.4,14.0,1.5,7.4,12.7,0.481,21.9,0.6,1.6,0.069,8580000.0,10887815.0
Dwyane Wade,SG,31,MIA,69,69,2391,569,1093,0.521,17,66,0.258,552,1027,0.537,0.528,308,425,0.725,86,258,344,352,128,56,194,140,1463,0.06,26.6,1.9,4.4,0.7,12.6,3.5,0.389,3.7,4.7,6.1,24.0,2.8,13.2,8.9,0.571,29.5,3.8,9.6,0.192,18536000.0,23521741.0
Dion Waiters,SG,21,CLE,61,48,1756,336,815,0.412,63,203,0.31,273,612,0.446,0.451,159,213,0.746,22,127,149,183,59,16,121,113,894,0.249,18.4,0.7,-2.1,-1.8,8.8,0.6,0.261,-0.4,1.4,0.3,13.7,1.7,11.8,4.9,0.492,26.1,-0.1,0.9,0.026,3894240.0,4941697.0
Kemba Walker,PG,22,CHA,82,82,2859,526,1244,0.423,107,332,0.322,419,912,0.459,0.466,296,371,0.798,60,223,283,471,160,31,200,153,1455,0.267,31.2,0.9,1.4,-0.8,9.2,1.1,0.298,2.2,2.3,3.7,18.8,2.9,12.4,5.7,0.517,25.6,2.4,4.8,0.08,2709720.0,3438569.0
John Wall,PG,22,WAS,49,42,1602,324,735,0.441,12,45,0.267,312,690,0.452,0.449,246,306,0.804,35,161,196,373,65,37,157,117,906,0.061,43.9,1.8,3.9,1.1,11.2,2.2,0.416,2.7,2.4,2.2,20.8,2.1,15.3,6.8,0.521,29.3,2.4,4.5,0.134,7459924.0,9466465.0
Gerald Wallace,SF,30,BRK,69,68,2076,182,458,0.397,46,163,0.282,136,295,0.461,0.448,121,190,0.637,69,250,319,181,97,46,110,118,531,0.356,13.3,1.7,0.7,1.8,14.3,2.5,0.415,-1.2,3.9,0.6,11.6,2.5,16.9,9.1,0.49,14.5,1.3,3.1,0.072,10105855.0,12824088.0
Earl Watson,PG,33,UTA,48,4,829,37,120,0.308,5,28,0.179,32,92,0.348,0.329,17,25,0.68,23,64,87,190,40,8,69,94,96,0.233,31.8,0.8,-3.5,0.4,9.1,0.7,0.208,-3.9,3.2,-0.6,7.7,2.5,34.5,6.1,0.366,11.0,-0.3,0.0,0.001,1399507.0,1775940.0
Maalik Wayns,PG,21,TOT,27,1,202,26,88,0.295,7,31,0.226,19,57,0.333,0.335,17,19,0.895,1,6,7,27,6,0,15,26,76,0.352,20.7,0.0,-9.9,-3.0,3.5,0.1,0.216,-7.0,0.5,-0.4,5.0,1.6,13.5,2.0,0.394,25.4,-0.4,-0.3,-0.079,361952.0,459308.0
Martell Webster,SF,26,WAS,76,62,2200,281,636,0.442,139,329,0.422,142,307,0.463,0.551,168,198,0.848,53,241,294,143,49,17,90,166,869,0.517,10.7,0.6,0.8,0.3,12.2,2.4,0.311,0.5,2.7,3.9,13.9,1.2,11.1,7.4,0.601,16.9,1.6,6.3,0.138,5150000.0,6535227.0
David West,PF,32,IND,73,73,2435,502,1009,0.498,4,19,0.211,498,990,0.503,0.5,242,315,0.768,145,418,563,213,74,69,157,149,1250,0.019,16.8,2.1,4.0,1.5,18.8,4.7,0.312,2.4,6.8,4.4,20.1,1.6,12.0,12.9,0.545,24.4,3.7,9.1,0.179,12000000.0,15227713.0
Russell Westbrook,PG,24,OKC,82,82,2861,673,1535,0.438,97,300,0.323,576,1235,0.466,0.47,460,575,0.8,111,317,428,607,145,24,273,189,1903,0.195,38.4,0.6,4.4,-0.2,11.8,3.9,0.375,4.6,4.8,7.7,23.9,2.6,13.2,8.6,0.532,32.8,4.6,11.6,0.195,14693906.0,18646215.0
Deron Williams,PG,28,BRK,78,78,2842,495,1124,0.44,169,447,0.378,326,677,0.482,0.516,317,369,0.859,29,203,232,604,75,30,218,194,1476,0.398,37.5,0.8,3.8,-0.7,8.5,1.8,0.328,4.5,1.2,9.1,20.3,1.4,14.5,4.8,0.574,24.4,4.2,10.9,0.184,18466130.0,23433078.0
Derrick Williams,PF,21,MIN,78,56,1916,338,786,0.43,65,196,0.332,273,590,0.463,0.471,192,272,0.706,96,334,430,46,44,37,101,127,933,0.249,4.2,1.5,-1.5,-1.0,20.6,2.1,0.346,-0.5,5.6,1.0,14.5,1.2,10.0,12.8,0.515,23.5,0.2,3.0,0.076,5293080.0,6716792.0
Marvin Williams,SF,26,UTA,73,51,1727,199,470,0.423,54,166,0.325,145,304,0.477,0.481,77,99,0.778,55,208,263,77,37,38,60,98,529,0.353,6.9,1.7,-1.2,-0.4,14.3,1.1,0.211,-0.8,3.7,1.1,10.9,1.1,10.5,8.9,0.515,15.1,0.4,2.3,0.063,7500000.0,9517320.0
Reggie Williams,SF,26,CHA,40,0,380,57,132,0.432,22,72,0.306,35,60,0.583,0.515,10,21,0.476,8,43,51,39,12,1,19,19,146,0.545,18.2,0.2,-1.4,-1.6,13.3,0.1,0.159,0.2,2.3,0.2,13.2,1.7,11.9,7.7,0.517,19.2,0.1,0.3,0.035,111518.0,141513.0
Metta World Peace,SF,33,LAL,75,66,2530,332,824,0.403,141,412,0.342,191,412,0.464,0.488,124,169,0.734,101,271,372,112,122,42,98,198,929,0.5,6.9,1.2,0.4,0.9,11.5,2.6,0.205,-0.5,4.5,1.9,12.5,2.5,9.8,8.1,0.517,17.5,1.5,4.6,0.086,9317280.0,11823405.0
Brandan Wright,C,25,DAL,64,16,1149,241,404,0.597,0,3,0.0,241,401,0.601,0.597,59,96,0.615,85,175,260,38,26,76,34,78,541,0.007,5.6,5.2,2.5,0.4,16.7,1.3,0.238,2.1,8.4,2.8,21.0,1.2,7.1,12.6,0.606,19.0,1.3,4.1,0.172,5000000.0,6344880.0
Chris Wright,SG,23,DAL,3,0,4,1,2,0.5,0,0,0.0,1,2,0.5,0.5,0,0,0.0,0,0,0,0,0,0,1,0,2,0.0,0.0,0.0,-19.2,-8.5,0.0,0.0,0.0,-10.8,0.0,0.0,-1.9,0.0,33.3,0.0,0.5,34.2,0.0,0.0,-0.375,139212.0,176656.0
Dorell Wright,SF,27,PHI,79,8,1783,237,599,0.396,135,361,0.374,102,238,0.429,0.508,120,141,0.851,42,260,302,150,62,35,64,98,729,0.603,13.1,1.5,2.6,0.6,17.0,2.1,0.235,1.9,2.6,2.8,16.0,1.8,8.8,9.6,0.551,18.7,2.1,4.9,0.132,3000000.0,3806928.0
Tony Wroten,SG,19,MEM,35,0,272,33,86,0.384,4,16,0.25,29,70,0.414,0.407,21,29,0.724,13,15,28,43,8,4,29,34,91,0.186,25.2,1.2,-3.8,-0.2,6.6,0.3,0.337,-3.5,5.5,-0.2,9.3,1.6,22.7,6.1,0.461,21.7,-0.1,0.1,0.017,1160040.0,1472063.0
Nick Young,SG,27,PHI,59,17,1411,224,542,0.413,75,210,0.357,149,332,0.449,0.482,105,128,0.82,24,106,130,84,36,14,50,84,628,0.387,9.7,0.8,-0.7,-0.6,8.7,1.0,0.236,-0.1,1.9,1.4,13.3,1.3,7.7,5.2,0.525,21.2,0.5,2.3,0.079,1106942.0,1404682.0
Thaddeus Young,PF,24,PHI,76,76,2629,509,958,0.531,1,8,0.125,508,950,0.535,0.532,108,188,0.574,182,389,571,125,133,55,90,191,1127,0.008,8.2,1.6,1.2,1.0,17.2,3.7,0.196,0.2,7.6,3.7,18.2,2.7,8.0,12.3,0.541,19.8,2.1,7.4,0.136,8600000.0,10913194.0
Tyler Zeller,C,23,CLE,77,55,2033,245,559,0.438,0,4,0.0,245,555,0.441,0.438,120,157,0.764,159,279,438,96,35,70,95,251,610,0.007,7.4,2.8,-4.0,-0.9,16.7,1.2,0.281,-3.1,8.7,0.8,11.0,0.9,13.1,12.5,0.486,15.9,-1.0,2.0,0.048,1633440.0,2072796.0
